2024-04-21 17:51:31.467: Tri-GFN(
  (ae): AE(
    (enc_1): Linear(in_features=2000, out_features=500, bias=True)
    (enc_2): Linear(in_features=500, out_features=500, bias=True)
    (enc_3): Linear(in_features=500, out_features=2000, bias=True)
    (z_layer): Linear(in_features=2000, out_features=20, bias=True)
    (dec_1): Linear(in_features=20, out_features=2000, bias=True)
    (dec_2): Linear(in_features=2000, out_features=500, bias=True)
    (dec_3): Linear(in_features=500, out_features=500, bias=True)
    (x_bar_layer): Linear(in_features=500, out_features=2000, bias=True)
    (act): LeakyReLU(negative_slope=0.2, inplace=True)
  )
  (gcn_1): GCNLayer(
    (conv): TransformerConv(2000, 500, heads=1)
  )
  (gcn_2): GCNLayer(
    (conv): TransformerConv(500, 500, heads=1)
  )
  (gcn_3): GCNLayer(
    (conv): TransformerConv(500, 2000, heads=1)
  )
  (gcn_4): GCNLayer(
    (conv): TransformerConv(2000, 20, heads=1)
  )
  (gcn_fc): GCNLayer(
    (conv): TransformerConv(20, 4, heads=1)
  )
  (gcn_5): GCNLayer(
    (conv): TransformerConv(20, 2000, heads=1)
  )
  (gcn_6): GCNLayer(
    (conv): TransformerConv(2000, 500, heads=1)
  )
  (gcn_7): GCNLayer(
    (conv): TransformerConv(500, 500, heads=1)
  )
  (gcn_8): GCNLayer(
    (conv): TransformerConv(500, 2000, heads=1)
  )
  (gnn_1): GCNLayer(
    (conv): GCNConv(2000, 500)
  )
  (gnn_2): GCNLayer(
    (conv): GCNConv(500, 500)
  )
  (gnn_3): GCNLayer(
    (conv): GCNConv(500, 2000)
  )
  (gnn_4): GCNLayer(
    (conv): GCNConv(2000, 20)
  )
  (gae_fc): GCNLayer(
    (conv): GCNConv(20, 4)
  )
  (gnn_5): GCNLayer(
    (conv): GCNConv(20, 2000)
  )
  (gnn_6): GCNLayer(
    (conv): GCNConv(2000, 500)
  )
  (gnn_7): GCNLayer(
    (conv): GCNConv(500, 500)
  )
  (gnn_8): GCNLayer(
    (conv): GCNConv(500, 2000)
  )
  (s): Sigmoid()
)
2024-04-21 17:51:31.468: Namespace(name='reut', cuda=True, n_z=20, alpha=0.1, beta=0.05, lr=0.0001, n_clusters=4, n_input=2000)
2024-04-21 17:51:31.468: metrics:	 acc	 nmi	 ari	 f1
2024-04-21 17:52:48.178: epoch201 Q1:	0.8171	0.5567	0.6416	0.7344
2024-04-21 17:52:48.594: epoch202 Q1:	0.8171	0.5567	0.6416	0.7344
2024-04-21 17:52:49.007: epoch203 Q1:	0.8171	0.5566	0.6415	0.7344
2024-04-21 17:52:49.424: epoch204 Q1:	0.8172	0.5569	0.6418	0.7345
2024-04-21 17:52:49.838: epoch205 Q1:	0.8170	0.5566	0.6414	0.7343
2024-04-21 17:52:50.156: epoch206 Q1:	0.8172	0.5570	0.6418	0.7345
2024-04-21 17:52:50.570: epoch207 Q1:	0.8175	0.5577	0.6425	0.7347
2024-04-21 17:52:50.985: epoch208 Q1:	0.8174	0.5576	0.6423	0.7347
2024-04-21 17:52:51.303: epoch209 Q1:	0.8177	0.5581	0.6431	0.7349
2024-04-21 17:52:51.715: epoch210 Q1:	0.8176	0.5578	0.6428	0.7348
2024-04-21 17:52:52.033: epoch211 Q1:	0.8178	0.5580	0.6432	0.7350
2024-04-21 17:52:52.449: epoch212 Q1:	0.8175	0.5575	0.6424	0.7347
2024-04-21 17:52:52.765: epoch213 Q1:	0.8178	0.5582	0.6431	0.7352
2024-04-21 17:52:53.180: epoch214 Q1:	0.8179	0.5583	0.6433	0.7352
2024-04-21 17:52:53.596: epoch215 Q1:	0.8178	0.5580	0.6429	0.7353
2024-04-21 17:52:53.913: epoch216 Q1:	0.8177	0.5580	0.6428	0.7351
2024-04-21 17:52:54.231: epoch217 Q1:	0.8179	0.5581	0.6430	0.7356
2024-04-21 17:52:54.645: epoch218 Q1:	0.8181	0.5586	0.6435	0.7358
2024-04-21 17:52:55.063: epoch219 Q1:	0.8181	0.5587	0.6435	0.7358
2024-04-21 17:52:55.481: epoch220 Q1:	0.8178	0.5583	0.6427	0.7356
2024-04-21 17:52:55.799: epoch221 Q1:	0.8178	0.5583	0.6427	0.7356
2024-04-21 17:52:56.118: epoch222 Q1:	0.8179	0.5586	0.6430	0.7356
2024-04-21 17:52:56.436: epoch223 Q1:	0.8177	0.5582	0.6425	0.7355
2024-04-21 17:52:56.754: epoch224 Q1:	0.8177	0.5582	0.6425	0.7355
2024-04-21 17:52:57.073: epoch225 Q1:	0.8177	0.5582	0.6425	0.7355
2024-04-21 17:52:57.392: epoch226 Q1:	0.8178	0.5584	0.6426	0.7358
2024-04-21 17:52:57.710: epoch227 Q1:	0.8179	0.5587	0.6428	0.7358
2024-04-21 17:52:58.028: epoch228 Q1:	0.8177	0.5584	0.6425	0.7357
2024-04-21 17:52:58.346: epoch229 Q1:	0.8177	0.5584	0.6425	0.7357
2024-04-21 17:52:58.665: epoch230 Q1:	0.8177	0.5584	0.6425	0.7357
2024-04-21 17:52:58.981: epoch231 Q1:	0.8176	0.5582	0.6422	0.7356
2024-04-21 17:52:59.301: epoch232 Q1:	0.8176	0.5581	0.6422	0.7356
2024-04-21 17:52:59.619: epoch233 Q1:	0.8177	0.5582	0.6424	0.7356
2024-04-21 17:52:59.938: epoch234 Q1:	0.8176	0.5581	0.6422	0.7356
2024-04-21 17:53:00.256: epoch235 Q1:	0.8176	0.5581	0.6422	0.7356
2024-04-21 17:53:00.577: epoch236 Q1:	0.8175	0.5580	0.6421	0.7355
2024-04-21 17:53:00.896: epoch237 Q1:	0.8175	0.5580	0.6421	0.7355
2024-04-21 17:53:01.214: epoch238 Q1:	0.8174	0.5577	0.6419	0.7354
2024-04-21 17:53:01.533: epoch239 Q1:	0.8174	0.5577	0.6419	0.7354
2024-04-21 17:53:01.853: epoch240 Q1:	0.8175	0.5579	0.6421	0.7355
2024-04-21 17:53:02.171: epoch241 Q1:	0.8176	0.5582	0.6423	0.7355
2024-04-21 17:53:02.489: epoch242 Q1:	0.8176	0.5582	0.6423	0.7355
2024-04-21 17:53:02.810: epoch243 Q1:	0.8178	0.5590	0.6427	0.7357
2024-04-21 17:53:03.129: epoch244 Q1:	0.8175	0.5580	0.6420	0.7355
2024-04-21 17:53:03.448: epoch245 Q1:	0.8176	0.5584	0.6419	0.7358
2024-04-21 17:53:03.766: epoch246 Q1:	0.8177	0.5581	0.6422	0.7358
2024-04-21 17:53:04.084: epoch247 Q1:	0.8180	0.5585	0.6427	0.7361
2024-04-21 17:53:04.402: epoch248 Q1:	0.8180	0.5589	0.6426	0.7361
2024-04-21 17:53:04.720: epoch249 Q1:	0.8179	0.5586	0.6425	0.7360
2024-04-21 17:53:05.039: epoch250 Q1:	0.8178	0.5583	0.6421	0.7360
2024-04-21 17:53:05.358: epoch251 Q1:	0.8178	0.5583	0.6422	0.7359
2024-04-21 17:53:05.678: epoch252 Q1:	0.8178	0.5580	0.6422	0.7359
2024-04-21 17:53:05.996: epoch253 Q1:	0.8180	0.5586	0.6427	0.7361
2024-04-21 17:53:06.315: epoch254 Q1:	0.8180	0.5586	0.6427	0.7361
2024-04-21 17:53:06.634: epoch255 Q1:	0.8180	0.5586	0.6427	0.7361
2024-04-21 17:53:06.952: epoch256 Q1:	0.8180	0.5586	0.6427	0.7361
2024-04-21 17:53:07.272: epoch257 Q1:	0.8180	0.5585	0.6427	0.7361
2024-04-21 17:53:07.593: epoch258 Q1:	0.8179	0.5584	0.6425	0.7360
2024-04-21 17:53:07.912: epoch259 Q1:	0.8179	0.5584	0.6425	0.7360
2024-04-21 17:53:08.231: epoch260 Q1:	0.8177	0.5579	0.6422	0.7356
2024-04-21 17:53:08.550: epoch261 Q1:	0.8177	0.5578	0.6421	0.7356
2024-04-21 17:53:08.870: epoch262 Q1:	0.8178	0.5580	0.6424	0.7357
2024-04-21 17:53:09.188: epoch263 Q1:	0.8179	0.5580	0.6425	0.7360
2024-04-21 17:53:09.508: epoch264 Q1:	0.8179	0.5580	0.6425	0.7360
2024-04-21 17:53:09.826: epoch265 Q1:	0.8179	0.5581	0.6425	0.7360
2024-04-21 17:53:10.145: epoch266 Q1:	0.8179	0.5583	0.6426	0.7360
2024-04-21 17:53:10.463: epoch267 Q1:	0.8178	0.5581	0.6423	0.7359
2024-04-21 17:53:10.782: epoch268 Q1:	0.8179	0.5583	0.6426	0.7360
2024-04-21 17:53:11.100: epoch269 Q1:	0.8182	0.5588	0.6431	0.7364
2024-04-21 17:53:11.518: epoch270 Q1:	0.8184	0.5593	0.6436	0.7366
2024-04-21 17:53:11.936: epoch271 Q1:	0.8183	0.5590	0.6432	0.7367
2024-04-21 17:53:12.255: epoch272 Q1:	0.8183	0.5590	0.6432	0.7367
2024-04-21 17:53:12.576: epoch273 Q1:	0.8185	0.5596	0.6437	0.7368
2024-04-21 17:53:12.991: epoch274 Q1:	0.8184	0.5592	0.6434	0.7367
2024-04-21 17:53:13.309: epoch275 Q1:	0.8186	0.5599	0.6440	0.7369
2024-04-21 17:53:13.723: epoch276 Q1:	0.8185	0.5597	0.6437	0.7368
2024-04-21 17:53:14.041: epoch277 Q1:	0.8184	0.5596	0.6434	0.7368
2024-04-21 17:53:14.360: epoch278 Q1:	0.8184	0.5596	0.6435	0.7368
2024-04-21 17:53:14.679: epoch279 Q1:	0.8185	0.5598	0.6438	0.7368
2024-04-21 17:53:15.000: epoch280 Q1:	0.8185	0.5598	0.6438	0.7368
2024-04-21 17:53:15.320: epoch281 Q1:	0.8182	0.5592	0.6430	0.7366
2024-04-21 17:53:15.638: epoch282 Q1:	0.8182	0.5594	0.6432	0.7366
2024-04-21 17:53:15.958: epoch283 Q1:	0.8181	0.5591	0.6429	0.7365
2024-04-21 17:53:16.278: epoch284 Q1:	0.8179	0.5589	0.6426	0.7363
2024-04-21 17:53:16.597: epoch285 Q1:	0.8177	0.5586	0.6422	0.7361
2024-04-21 17:53:16.916: epoch286 Q1:	0.8178	0.5587	0.6424	0.7362
2024-04-21 17:53:17.237: epoch287 Q1:	0.8177	0.5586	0.6422	0.7361
2024-04-21 17:53:17.557: epoch288 Q1:	0.8178	0.5588	0.6424	0.7362
2024-04-21 17:53:17.876: epoch289 Q1:	0.8178	0.5588	0.6424	0.7362
2024-04-21 17:53:18.196: epoch290 Q1:	0.8178	0.5589	0.6425	0.7362
2024-04-21 17:53:18.515: epoch291 Q1:	0.8178	0.5589	0.6425	0.7362
2024-04-21 17:53:18.836: epoch292 Q1:	0.8178	0.5589	0.6425	0.7362
2024-04-21 17:53:19.155: epoch293 Q1:	0.8180	0.5595	0.6429	0.7364
2024-04-21 17:53:19.476: epoch294 Q1:	0.8184	0.5600	0.6436	0.7371
2024-04-21 17:53:19.795: epoch295 Q1:	0.8185	0.5604	0.6439	0.7372
2024-04-21 17:53:20.117: epoch296 Q1:	0.8184	0.5602	0.6436	0.7373
2024-04-21 17:53:20.435: epoch297 Q1:	0.8184	0.5601	0.6435	0.7373
2024-04-21 17:53:20.755: epoch298 Q1:	0.8185	0.5602	0.6437	0.7373
2024-04-21 17:53:21.074: epoch299 Q1:	0.8184	0.5601	0.6435	0.7373
2024-04-21 17:53:21.394: epoch300 Q1:	0.8184	0.5602	0.6436	0.7372
2024-04-21 17:53:21.715: epoch301 Q1:	0.8184	0.5601	0.6435	0.7373
2024-04-21 17:53:22.034: epoch302 Q1:	0.8184	0.5602	0.6436	0.7372
2024-04-21 17:53:22.354: epoch303 Q1:	0.8184	0.5602	0.6436	0.7372
2024-04-21 17:53:22.674: epoch304 Q1:	0.8183	0.5599	0.6433	0.7372
2024-04-21 17:53:22.995: epoch305 Q1:	0.8185	0.5604	0.6438	0.7373
2024-04-21 17:53:23.314: epoch306 Q1:	0.8185	0.5604	0.6438	0.7373
2024-04-21 17:53:23.636: epoch307 Q1:	0.8185	0.5604	0.6438	0.7373
2024-04-21 17:53:23.956: epoch308 Q1:	0.8185	0.5603	0.6437	0.7373
2024-04-21 17:53:24.274: epoch309 Q1:	0.8185	0.5603	0.6437	0.7373
2024-04-21 17:53:24.594: epoch310 Q1:	0.8186	0.5606	0.6440	0.7374
2024-04-21 17:53:25.018: epoch311 Q1:	0.8186	0.5606	0.6440	0.7374
2024-04-21 17:53:25.437: epoch312 Q1:	0.8186	0.5606	0.6440	0.7374
2024-04-21 17:53:25.857: epoch313 Q1:	0.8187	0.5608	0.6442	0.7375
2024-04-21 17:53:26.275: epoch314 Q1:	0.8187	0.5610	0.6444	0.7375
2024-04-21 17:53:26.693: epoch315 Q1:	0.8187	0.5610	0.6444	0.7375
2024-04-21 17:53:27.112: epoch316 Q1:	0.8187	0.5610	0.6444	0.7375
2024-04-21 17:53:27.534: epoch317 Q1:	0.8187	0.5610	0.6444	0.7375
2024-04-21 17:53:27.948: epoch318 Q1:	0.8190	0.5618	0.6452	0.7377
2024-04-21 17:53:28.364: epoch319 Q1:	0.8189	0.5615	0.6449	0.7376
2024-04-21 17:53:28.683: epoch320 Q1:	0.8191	0.5621	0.6454	0.7378
2024-04-21 17:53:29.100: epoch321 Q1:	0.8189	0.5616	0.6449	0.7376
2024-04-21 17:53:29.419: epoch322 Q1:	0.8189	0.5616	0.6449	0.7376
2024-04-21 17:53:29.738: epoch323 Q1:	0.8188	0.5613	0.6447	0.7376
2024-04-21 17:53:30.057: epoch324 Q1:	0.8190	0.5617	0.6450	0.7379
2024-04-21 17:53:30.376: epoch325 Q1:	0.8188	0.5614	0.6447	0.7377
2024-04-21 17:53:30.696: epoch326 Q1:	0.8189	0.5614	0.6448	0.7380
2024-04-21 17:53:31.016: epoch327 Q1:	0.8189	0.5615	0.6449	0.7379
2024-04-21 17:53:31.336: epoch328 Q1:	0.8188	0.5614	0.6447	0.7379
2024-04-21 17:53:31.656: epoch329 Q1:	0.8190	0.5617	0.6451	0.7380
2024-04-21 17:53:31.976: epoch330 Q1:	0.8189	0.5616	0.6449	0.7381
2024-04-21 17:53:32.297: epoch331 Q1:	0.8187	0.5613	0.6445	0.7379
2024-04-21 17:53:32.616: epoch332 Q1:	0.8190	0.5618	0.6451	0.7382
2024-04-21 17:53:32.936: epoch333 Q1:	0.8187	0.5614	0.6445	0.7379
2024-04-21 17:53:33.256: epoch334 Q1:	0.8188	0.5616	0.6448	0.7380
2024-04-21 17:53:33.576: epoch335 Q1:	0.8187	0.5615	0.6446	0.7379
2024-04-21 17:53:33.896: epoch336 Q1:	0.8185	0.5611	0.6441	0.7378
2024-04-21 17:53:34.216: epoch337 Q1:	0.8187	0.5614	0.6443	0.7381
2024-04-21 17:53:34.535: epoch338 Q1:	0.8185	0.5612	0.6440	0.7379
2024-04-21 17:53:34.856: epoch339 Q1:	0.8186	0.5613	0.6441	0.7380
2024-04-21 17:53:35.176: epoch340 Q1:	0.8185	0.5612	0.6440	0.7379
2024-04-21 17:53:35.497: epoch341 Q1:	0.8185	0.5612	0.6440	0.7379
2024-04-21 17:53:35.816: epoch342 Q1:	0.8185	0.5612	0.6440	0.7379
2024-04-21 17:53:36.136: epoch343 Q1:	0.8185	0.5611	0.6441	0.7379
2024-04-21 17:53:36.456: epoch344 Q1:	0.8185	0.5611	0.6440	0.7379
2024-04-21 17:53:36.777: epoch345 Q1:	0.8185	0.5612	0.6440	0.7379
2024-04-21 17:53:37.096: epoch346 Q1:	0.8185	0.5612	0.6440	0.7379
2024-04-21 17:53:37.416: epoch347 Q1:	0.8186	0.5615	0.6443	0.7380
2024-04-21 17:53:37.736: epoch348 Q1:	0.8185	0.5614	0.6443	0.7379
2024-04-21 17:53:38.056: epoch349 Q1:	0.8184	0.5612	0.6440	0.7378
2024-04-21 17:53:38.375: epoch350 Q1:	0.8183	0.5611	0.6438	0.7377
2024-04-21 17:53:38.696: epoch351 Q1:	0.8182	0.5608	0.6435	0.7377
2024-04-21 17:53:39.014: epoch352 Q1:	0.8183	0.5611	0.6437	0.7377
2024-04-21 17:53:39.334: epoch353 Q1:	0.8182	0.5608	0.6435	0.7377
2024-04-21 17:53:39.654: epoch354 Q1:	0.8182	0.5609	0.6435	0.7377
2024-04-21 17:53:39.975: epoch355 Q1:	0.8182	0.5608	0.6435	0.7377
2024-04-21 17:53:40.295: epoch356 Q1:	0.8181	0.5605	0.6432	0.7376
2024-04-21 17:53:40.615: epoch357 Q1:	0.8181	0.5606	0.6432	0.7376
2024-04-21 17:53:40.935: epoch358 Q1:	0.8181	0.5606	0.6432	0.7376
2024-04-21 17:53:41.255: epoch359 Q1:	0.8182	0.5608	0.6434	0.7377
2024-04-21 17:53:41.576: epoch360 Q1:	0.8184	0.5613	0.6439	0.7378
2024-04-21 17:53:41.895: epoch361 Q1:	0.8181	0.5607	0.6433	0.7375
2024-04-21 17:53:42.215: epoch362 Q1:	0.8182	0.5609	0.6436	0.7376
2024-04-21 17:53:42.535: epoch363 Q1:	0.8182	0.5610	0.6436	0.7376
2024-04-21 17:53:42.856: epoch364 Q1:	0.8183	0.5611	0.6438	0.7377
2024-04-21 17:53:43.179: epoch365 Q1:	0.8185	0.5615	0.6443	0.7379
2024-04-21 17:53:43.500: epoch366 Q1:	0.8183	0.5610	0.6438	0.7377
2024-04-21 17:53:43.820: epoch367 Q1:	0.8183	0.5609	0.6436	0.7379
2024-04-21 17:53:44.141: epoch368 Q1:	0.8184	0.5612	0.6438	0.7380
2024-04-21 17:53:44.465: epoch369 Q1:	0.8185	0.5614	0.6441	0.7381
2024-04-21 17:53:44.789: epoch370 Q1:	0.8183	0.5610	0.6436	0.7379
2024-04-21 17:53:45.110: epoch371 Q1:	0.8185	0.5615	0.6440	0.7381
2024-04-21 17:53:45.432: epoch372 Q1:	0.8184	0.5612	0.6439	0.7380
2024-04-21 17:53:45.752: epoch373 Q1:	0.8184	0.5608	0.6437	0.7381
2024-04-21 17:53:46.073: epoch374 Q1:	0.8184	0.5608	0.6437	0.7381
2024-04-21 17:53:46.393: epoch375 Q1:	0.8183	0.5609	0.6434	0.7381
2024-04-21 17:53:46.712: epoch376 Q1:	0.8183	0.5609	0.6434	0.7381
2024-04-21 17:53:47.034: epoch377 Q1:	0.8184	0.5610	0.6437	0.7382
2024-04-21 17:53:47.354: epoch378 Q1:	0.8181	0.5604	0.6429	0.7379
2024-04-21 17:53:47.674: epoch379 Q1:	0.8181	0.5604	0.6429	0.7379
2024-04-21 17:53:47.994: epoch380 Q1:	0.8182	0.5606	0.6431	0.7380
2024-04-21 17:53:48.315: epoch381 Q1:	0.8182	0.5605	0.6429	0.7382
2024-04-21 17:53:48.635: epoch382 Q1:	0.8182	0.5605	0.6429	0.7382
2024-04-21 17:53:48.955: epoch383 Q1:	0.8184	0.5608	0.6433	0.7384
2024-04-21 17:53:49.277: epoch384 Q1:	0.8184	0.5609	0.6435	0.7384
2024-04-21 17:53:49.598: epoch385 Q1:	0.8183	0.5607	0.6432	0.7383
2024-04-21 17:53:49.918: epoch386 Q1:	0.8182	0.5605	0.6429	0.7382
2024-04-21 17:53:50.239: epoch387 Q1:	0.8181	0.5603	0.6427	0.7381
2024-04-21 17:53:50.559: epoch388 Q1:	0.8181	0.5603	0.6427	0.7381
2024-04-21 17:53:50.880: epoch389 Q1:	0.8181	0.5604	0.6428	0.7381
2024-04-21 17:53:51.201: epoch390 Q1:	0.8182	0.5606	0.6431	0.7382
2024-04-21 17:53:51.524: epoch391 Q1:	0.8184	0.5609	0.6433	0.7385
2024-04-21 17:53:51.846: epoch392 Q1:	0.8184	0.5609	0.6433	0.7385
2024-04-21 17:53:52.167: epoch393 Q1:	0.8183	0.5607	0.6430	0.7385
2024-04-21 17:53:52.487: epoch394 Q1:	0.8183	0.5608	0.6431	0.7384
2024-04-21 17:53:52.808: epoch395 Q1:	0.8183	0.5608	0.6431	0.7384
2024-04-21 17:53:53.128: epoch396 Q1:	0.8184	0.5609	0.6435	0.7385
2024-04-21 17:53:53.450: epoch397 Q1:	0.8184	0.5609	0.6435	0.7385
2024-04-21 17:53:53.771: epoch398 Q1:	0.8185	0.5610	0.6437	0.7386
2024-04-21 17:53:54.091: epoch399 Q1:	0.8185	0.5610	0.6437	0.7386
2024-04-21 17:53:54.092: Best Acc is at epoch320:	0.8191	0.5621	0.6454	0.7378
